location_name,datetime_local,date,temp_meteostat_hourly,humidity_meteostat_hourly,precipitation_meteostat_hourly,wind_speed_meteostat_hourly,pressure_meteostat_hourly,cloud_cover_meteostat_hourly
The Views,2025-07-12 18:00:00,2025-07-12,39.7,34,0.0,19.1,997.3,8
The Views,2025-07-12 19:00:00,2025-07-12,38.8,37,0.0,17.9,998.2,8
The Views,2025-07-12 20:00:00,2025-07-12,37.9,38,0.0,15.8,999.0,8
The Views,2025-07-12 21:00:00,2025-07-12,37.5,38,0.0,14.5,999.4,8
The Views,2025-07-12 22:00:00,2025-07-12,37.1,40,0.0,13.6,999.8,8
The Views,2025-07-12 23:00:00,2025-07-12,36.2,43,0.0,14.0,1000.1,7
The Views,2025-07-13 00:00:00,2025-07-13,35.2,45,0.0,15.2,999.4,0
The Views,2025-07-13 01:00:00,2025-07-13,34.6,46,0.0,14.2,999.1,0
The Views,2025-07-13 02:00:00,2025-07-13,34.0,49,0.0,10.1,998.8,0
The Views,2025-07-13 03:00:00,2025-07-13,33.6,51,0.0,10.5,998.4,0
The Views,2025-07-13 04:00:00,2025-07-13,33.1,51,0.0,11.2,998.8,0
The Views,2025-07-13 05:00:00,2025-07-13,32.5,53,0.0,12.6,999.3,0
The Views,2025-07-13 06:00:00,2025-07-13,32.4,49,0.0,13.5,999.4,0
The Views,2025-07-13 07:00:00,2025-07-13,33.3,44,0.0,15.8,1000.2,0
The Views,2025-07-13 08:00:00,2025-07-13,34.8,46,0.0,18.6,1000.5,0
The Views,2025-07-13 09:00:00,2025-07-13,37.3,41,0.0,15.6,1000.4,0
The Views,2025-07-13 10:00:00,2025-07-13,39.3,31,0.0,13.8,1000.4,0
The Views,2025-07-13 11:00:00,2025-07-13,41.3,27,0.0,12.8,1000.1,0
The Views,2025-07-13 12:00:00,2025-07-13,43.1,23,0.0,9.3,999.4,0
The Views,2025-07-13 13:00:00,2025-07-13,44.5,18,0.0,12.6,998.9,0
The Views,2025-07-13 14:00:00,2025-07-13,45.6,18,0.0,8.6,998.0,0
The Views,2025-07-13 15:00:00,2025-07-13,44.5,22,0.0,19.6,997.1,2
The Views,2025-07-13 16:00:00,2025-07-13,44.0,23,0.0,24.2,996.9,2
The Views,2025-07-13 17:00:00,2025-07-13,42.0,33,0.0,27.0,996.4,2
The Views,2025-07-13 18:00:00,2025-07-13,40.5,33,0.0,26.4,996.9,1
The Views,2025-07-13 19:00:00,2025-07-13,39.6,33,0.0,19.1,997.5,1
The Views,2025-07-13 20:00:00,2025-07-13,38.7,35,0.0,13.3,998.2,0
The Views,2025-07-13 21:00:00,2025-07-13,38.4,35,0.0,13.5,998.5,0
The Views,2025-07-13 22:00:00,2025-07-13,37.8,36,0.0,11.8,999.0,0
The Views,2025-07-13 23:00:00,2025-07-13,37.5,36,0.0,11.4,999.0,0
The Views,2025-07-14 00:00:00,2025-07-14,36.8,35,0.0,12.3,998.4,0
The Views,2025-07-14 01:00:00,2025-07-14,36.3,38,0.0,12.1,998.1,0
The Views,2025-07-14 02:00:00,2025-07-14,35.4,41,0.0,9.6,997.5,0
The Views,2025-07-14 03:00:00,2025-07-14,35.4,42,0.0,12.1,997.5,0
The Views,2025-07-14 04:00:00,2025-07-14,34.7,44,0.0,10.5,997.5,0
The Views,2025-07-14 05:00:00,2025-07-14,34.4,44,0.0,11.1,997.6,0
The Views,2025-07-14 06:00:00,2025-07-14,33.9,44,0.0,10.8,997.8,0
The Views,2025-07-14 07:00:00,2025-07-14,34.8,40,0.0,10.1,998.3,0
The Views,2025-07-14 08:00:00,2025-07-14,37.4,32,0.0,8.3,998.5,0
The Views,2025-07-14 09:00:00,2025-07-14,39.7,24,0.0,7.8,998.8,0
The Views,2025-07-14 10:00:00,2025-07-14,41.9,18,0.0,13.5,998.7,0
The Views,2025-07-14 11:00:00,2025-07-14,43.6,17,0.0,15.3,998.0,5
The Views,2025-07-14 12:00:00,2025-07-14,45.2,15,0.0,11.9,997.3,2
The Views,2025-07-14 13:00:00,2025-07-14,43.5,28,0.0,16.6,996.6,1
The Views,2025-07-14 14:00:00,2025-07-14,44.7,20,0.0,20.0,996.0,2
The Views,2025-07-14 15:00:00,2025-07-14,45.0,17,0.0,25.6,995.5,0
The Views,2025-07-14 16:00:00,2025-07-14,44.2,19,0.0,27.5,995.3,1
The Views,2025-07-14 17:00:00,2025-07-14,42.3,24,0.0,27.8,995.0,0
The Views,2025-07-14 18:00:00,2025-07-14,41.8,22,0.0,24.9,995.3,0
The Views,2025-07-14 19:00:00,2025-07-14,41.4,21,0.0,18.5,995.9,1
The Views,2025-07-14 20:00:00,2025-07-14,40.3,22,0.0,15.1,996.2,2
The Views,2025-07-14 21:00:00,2025-07-14,39.7,24,0.0,12.9,996.4,0
The Views,2025-07-14 22:00:00,2025-07-14,39.1,27,0.0,14.5,997.0,0
The Views,2025-07-14 23:00:00,2025-07-14,38.4,31,0.0,12.6,996.9,0
The Views,2025-07-15 00:00:00,2025-07-15,37.6,32,0.0,12.0,996.4,1
The Views,2025-07-15 01:00:00,2025-07-15,37.0,33,0.0,9.9,996.3,2
The Views,2025-07-15 02:00:00,2025-07-15,36.3,38,0.0,12.2,996.0,2
The Views,2025-07-15 03:00:00,2025-07-15,35.9,37,0.0,12.5,995.9,2
The Views,2025-07-15 04:00:00,2025-07-15,35.2,40,0.0,10.3,995.9,2
The Views,2025-07-15 05:00:00,2025-07-15,34.7,40,0.0,9.0,996.1,1
The Views,2025-07-15 06:00:00,2025-07-15,34.3,39,0.0,9.3,996.4,0
The Views,2025-07-15 07:00:00,2025-07-15,35.9,32,0.0,8.6,997.1,0
The Views,2025-07-15 08:00:00,2025-07-15,37.8,28,0.0,11.2,997.5,0
The Views,2025-07-15 09:00:00,2025-07-15,40.9,22,0.0,14.7,997.5,0
The Views,2025-07-15 10:00:00,2025-07-15,42.6,18,0.0,10.3,997.5,0
The Views,2025-07-15 11:00:00,2025-07-15,43.7,18,0.0,8.3,997.3,0
The Views,2025-07-15 12:00:00,2025-07-15,43.4,26,0.0,11.7,996.6,0
The Views,2025-07-15 13:00:00,2025-07-15,43.9,24,0.0,12.5,996.1,0
The Views,2025-07-15 14:00:00,2025-07-15,44.5,22,0.0,19.5,995.3,1
The Views,2025-07-15 15:00:00,2025-07-15,44.6,21,0.0,23.2,994.4,2
The Views,2025-07-15 16:00:00,2025-07-15,43.8,20,0.0,25.4,994.5,1
The Views,2025-07-15 17:00:00,2025-07-15,43.3,20,0.0,23.9,994.3,1
The Views,2025-07-15 18:00:00,2025-07-15,42.4,19,0.0,23.9,994.5,0
The Views,2025-07-15 19:00:00,2025-07-15,41.0,20,0.0,21.0,995.1,0
The Views,2025-07-15 20:00:00,2025-07-15,40.2,21,0.0,14.0,995.6,0
The Views,2025-07-15 21:00:00,2025-07-15,39.7,22,0.0,10.9,996.2,0
The Views,2025-07-15 22:00:00,2025-07-15,38.9,23,0.0,8.7,996.7,0
The Views,2025-07-15 23:00:00,2025-07-15,38.0,24,0.0,9.2,996.7,0
The Views,2025-07-16 00:00:00,2025-07-16,37.6,25,0.0,6.2,996.5,0
The Views,2025-07-16 01:00:00,2025-07-16,36.7,28,0.0,6.6,996.4,0
The Views,2025-07-16 02:00:00,2025-07-16,36.0,35,0.0,9.0,996.1,0
The Views,2025-07-16 03:00:00,2025-07-16,36.1,33,0.0,6.9,996.0,0
The Views,2025-07-16 04:00:00,2025-07-16,35.7,32,0.0,7.9,996.1,0
The Views,2025-07-16 05:00:00,2025-07-16,34.6,35,0.0,10.5,997.0,0
The Views,2025-07-16 06:00:00,2025-07-16,34.4,33,0.0,7.7,997.3,0
The Views,2025-07-16 07:00:00,2025-07-16,35.7,31,0.0,10.4,997.8,0
The Views,2025-07-16 08:00:00,2025-07-16,38.3,29,0.0,15.1,997.7,1
The Views,2025-07-16 09:00:00,2025-07-16,40.4,24,0.0,19.1,997.7,0
The Views,2025-07-16 10:00:00,2025-07-16,42.1,23,0.0,21.7,997.8,0
The Views,2025-07-16 11:00:00,2025-07-16,44.0,21,0.0,19.4,997.5,0
The Views,2025-07-16 12:00:00,2025-07-16,44.7,19,0.0,13.4,997.0,0
The Views,2025-07-16 13:00:00,2025-07-16,43.3,27,0.0,21.5,996.4,1
The Views,2025-07-16 14:00:00,2025-07-16,43.6,27,0.0,25.3,995.8,3
The Views,2025-07-16 15:00:00,2025-07-16,42.2,27,0.0,28.7,995.3,2
The Views,2025-07-16 16:00:00,2025-07-16,40.6,33,0.0,27.8,995.5,1
The Views,2025-07-16 17:00:00,2025-07-16,39.0,38,0.0,23.5,995.3,2
The Views,2025-07-16 18:00:00,2025-07-16,38.0,42,0.0,19.4,995.5,1
The Views,2025-07-16 19:00:00,2025-07-16,37.2,43,0.0,14.7,996.2,1
The Views,2025-07-16 20:00:00,2025-07-16,36.9,42,0.0,7.9,996.6,0
The Views,2025-07-16 21:00:00,2025-07-16,36.8,43,0.0,5.9,997.2,0
The Views,2025-07-16 22:00:00,2025-07-16,36.6,45,0.0,7.3,997.8,0
The Views,2025-07-16 23:00:00,2025-07-16,35.3,49,0.0,7.4,997.7,0
The Views,2025-07-17 00:00:00,2025-07-17,34.6,47,0.0,6.9,997.5,1
The Views,2025-07-17 01:00:00,2025-07-17,34.1,49,0.0,7.2,997.2,2
The Views,2025-07-17 02:00:00,2025-07-17,33.8,48,0.0,6.0,997.0,1
The Views,2025-07-17 03:00:00,2025-07-17,33.8,48,0.0,5.4,996.5,0
The Views,2025-07-17 04:00:00,2025-07-17,33.0,53,0.0,11.3,996.6,0
The Views,2025-07-17 05:00:00,2025-07-17,32.9,51,0.0,12.3,996.9,0
The Views,2025-07-17 06:00:00,2025-07-17,32.0,55,0.0,12.8,997.5,0
The Views,2025-07-17 07:00:00,2025-07-17,33.2,47,0.0,12.5,998.1,0
The Views,2025-07-17 08:00:00,2025-07-17,36.2,35,0.0,9.5,998.3,0
The Views,2025-07-17 09:00:00,2025-07-17,39.2,27,0.0,13.0,998.5,0
The Views,2025-07-17 10:00:00,2025-07-17,41.7,20,0.0,9.9,998.7,0
The Views,2025-07-17 11:00:00,2025-07-17,42.0,26,0.0,14.6,998.4,0
The Views,2025-07-17 12:00:00,2025-07-17,41.2,31,0.0,18.9,998.2,0
The Views,2025-07-17 13:00:00,2025-07-17,41.3,30,0.0,20.2,997.6,0
The Views,2025-07-17 14:00:00,2025-07-17,41.8,25,0.0,20.6,996.9,0
The Views,2025-07-17 15:00:00,2025-07-17,42.3,20,0.0,21.6,996.2,0
The Views,2025-07-17 16:00:00,2025-07-17,42.1,16,0.0,22.0,996.0,0
The Views,2025-07-17 17:00:00,2025-07-17,41.9,16,0.0,20.4,995.9,0
The Views,2025-07-17 18:00:00,2025-07-17,40.6,18,0.0,18.5,996.0,0
The Views,2025-07-17 19:00:00,2025-07-17,39.1,22,0.0,14.2,996.5,0
The Views,2025-07-17 20:00:00,2025-07-17,38.1,26,0.0,9.4,996.7,0
The Views,2025-07-17 21:00:00,2025-07-17,38.0,25,0.0,8.4,997.0,0
The Views,2025-07-17 22:00:00,2025-07-17,37.0,27,0.0,6.6,997.4,0
The Views,2025-07-17 23:00:00,2025-07-17,36.3,29,0.0,7.5,997.3,0
The Views,2025-07-18 00:00:00,2025-07-18,35.6,27,0.0,9.6,997.1,0
The Views,2025-07-18 01:00:00,2025-07-18,34.8,34,0.0,10.8,997.0,0
The Views,2025-07-18 02:00:00,2025-07-18,33.9,39,0.0,8.6,997.0,0
The Views,2025-07-18 03:00:00,2025-07-18,33.8,38,0.0,9.7,997.0,0
The Views,2025-07-18 04:00:00,2025-07-18,33.6,35,0.0,10.1,997.0,0
The Views,2025-07-18 05:00:00,2025-07-18,33.9,43,0.0,12.8,997.4,0
The Views,2025-07-18 06:00:00,2025-07-18,33.9,46,0.0,15.5,997.5,0
The Views,2025-07-18 07:00:00,2025-07-18,34.3,47,0.0,17.9,998.4,0
The Views,2025-07-18 08:00:00,2025-07-18,36.9,43,0.0,19.6,998.5,0
The Views,2025-07-18 09:00:00,2025-07-18,39.5,35,0.0,20.3,998.7,0
The Views,2025-07-18 10:00:00,2025-07-18,41.8,28,0.0,18.1,998.9,0
The Views,2025-07-18 11:00:00,2025-07-18,43.7,24,0.0,14.2,998.4,0
The Views,2025-07-18 12:00:00,2025-07-18,45.2,19,0.0,12.8,997.6,0
The Views,2025-07-18 13:00:00,2025-07-18,44.6,24,0.0,16.7,997.1,3
The Views,2025-07-18 14:00:00,2025-07-18,44.5,27,0.0,23.3,996.2,4
The Views,2025-07-18 15:00:00,2025-07-18,43.7,29,0.0,22.9,995.9,4
The Views,2025-07-18 16:00:00,2025-07-18,43.5,30,0.0,22.6,995.9,2
The Views,2025-07-18 17:00:00,2025-07-18,42.7,32,0.0,22.0,995.7,1
The Views,2025-07-18 18:00:00,2025-07-18,42.2,32,0.0,20.3,996.0,1
The Views,2025-07-18 19:00:00,2025-07-18,40.4,37,0.0,16.9,996.5,1
The Views,2025-07-18 20:00:00,2025-07-18,39.9,37,0.0,12.6,996.5,0
The Views,2025-07-18 21:00:00,2025-07-18,39.1,41,0.0,12.5,996.6,0
The Views,2025-07-18 22:00:00,2025-07-18,38.5,43,0.0,12.2,997.0,0
The Views,2025-07-18 23:00:00,2025-07-18,37.8,45,0.0,11.5,996.9,0
The Views,2025-07-19 00:00:00,2025-07-19,37.0,49,0.0,12.9,996.8,0
The Views,2025-07-19 01:00:00,2025-07-19,36.2,50,0.0,12.0,996.5,0
The Views,2025-07-19 02:00:00,2025-07-19,35.6,52,0.0,11.9,996.3,1
The Views,2025-07-19 03:00:00,2025-07-19,34.8,54,0.0,13.8,996.3,2
The Views,2025-07-19 04:00:00,2025-07-19,34.7,52,0.0,15.4,996.3,0
The Views,2025-07-19 05:00:00,2025-07-19,34.1,53,0.0,12.2,996.5,0
The Views,2025-07-19 06:00:00,2025-07-19,33.8,54,0.0,13.5,997.0,0
The Views,2025-07-19 07:00:00,2025-07-19,34.3,51,0.0,20.3,997.4,0
The Views,2025-07-19 08:00:00,2025-07-19,36.5,42,0.0,20.7,997.7,0
The Views,2025-07-19 09:00:00,2025-07-19,39.0,32,0.0,15.7,998.0,0
The Views,2025-07-19 10:00:00,2025-07-19,41.2,27,0.0,18.2,997.8,0
The Views,2025-07-19 11:00:00,2025-07-19,42.8,23,0.0,16.3,997.4,0
The Views,2025-07-19 12:00:00,2025-07-19,43.8,20,0.0,14.5,996.6,0
The Views,2025-07-19 13:00:00,2025-07-19,43.8,26,0.0,18.4,995.8,0
The Views,2025-07-19 14:00:00,2025-07-19,43.8,26,0.0,21.2,994.9,0
The Views,2025-07-19 15:00:00,2025-07-19,43.9,27,0.0,23.3,994.2,0
The Views,2025-07-19 16:00:00,2025-07-19,42.3,30,0.0,24.9,993.9,0
The Views,2025-07-19 17:00:00,2025-07-19,40.5,36,0.0,21.8,993.9,0
The Views,2025-07-19 18:00:00,2025-07-19,39.7,37,0.0,20.0,994.1,0
The Views,2025-07-19 19:00:00,2025-07-19,38.7,40,0.0,14.0,994.4,0
The Views,2025-07-19 20:00:00,2025-07-19,38.0,41,0.0,9.1,994.7,0
The Views,2025-07-19 21:00:00,2025-07-19,37.6,44,0.0,5.7,994.7,0
The Views,2025-07-19 22:00:00,2025-07-19,37.1,44,0.0,7.8,994.7,0
The Views,2025-07-19 23:00:00,2025-07-19,36.2,46,0.0,14.5,994.9,0
The Views,2025-07-20 00:00:00,2025-07-20,34.6,59,0.0,15.3,994.8,0
The Views,2025-07-20 01:00:00,2025-07-20,33.3,72,0.0,15.4,994.9,0
The Views,2025-07-20 02:00:00,2025-07-20,33.4,74,0.0,11.2,994.4,0
The Views,2025-07-20 03:00:00,2025-07-20,33.0,73,0.0,8.5,994.2,0
The Views,2025-07-20 04:00:00,2025-07-20,32.7,72,0.0,8.4,994.0,0
The Views,2025-07-20 05:00:00,2025-07-20,32.6,72,0.0,7.9,993.9,0
The Views,2025-07-20 06:00:00,2025-07-20,32.4,70,0.0,7.9,994.5,0
The Views,2025-07-20 07:00:00,2025-07-20,33.3,62,0.0,10.5,994.8,0
The Views,2025-07-20 08:00:00,2025-07-20,35.3,50,0.0,10.1,995.0,0
The Views,2025-07-20 09:00:00,2025-07-20,37.6,43,0.0,6.4,995.5,1
The Views,2025-07-20 10:00:00,2025-07-20,39.8,35,0.0,7.7,995.3,3
The Views,2025-07-20 11:00:00,2025-07-20,40.0,41,0.0,13.1,995.0,6
The Views,2025-07-20 12:00:00,2025-07-20,40.2,42,0.0,16.3,994.3,8
The Views,2025-07-20 13:00:00,2025-07-20,40.2,44,0.0,18.7,993.7,7
The Views,2025-07-20 14:00:00,2025-07-20,39.6,50,0.0,18.5,993.2,6
The Views,2025-07-20 15:00:00,2025-07-20,39.2,50,0.0,18.0,992.9,1
The Views,2025-07-20 16:00:00,2025-07-20,39.6,47,0.0,17.8,992.4,6
The Views,2025-07-20 17:00:00,2025-07-20,39.9,43,0.0,17.3,992.0,0
The Views,2025-07-20 18:00:00,2025-07-20,38.7,44,0.0,17.4,992.3,0
The Views,2025-07-20 19:00:00,2025-07-20,38.1,45,0.0,10.7,993.3,0
The Views,2025-07-20 20:00:00,2025-07-20,37.7,43,0.0,9.0,993.6,0
The Views,2025-07-20 21:00:00,2025-07-20,37.7,44,0.0,8.0,993.8,0
The Views,2025-07-20 22:00:00,2025-07-20,37.2,48,0.0,4.9,994.1,1
The Views,2025-07-20 23:00:00,2025-07-20,36.8,46,0.0,7.5,993.9,2
The Views,2025-07-21 00:00:00,2025-07-21,36.5,46,0.0,6.7,993.6,2
The Views,2025-07-21 01:00:00,2025-07-21,36.2,46,0.0,5.6,993.7,6
The Views,2025-07-21 02:00:00,2025-07-21,35.5,51,0.0,7.1,993.5,0
The Views,2025-07-21 03:00:00,2025-07-21,34.4,56,0.0,12.4,993.7,0
The Views,2025-07-21 04:00:00,2025-07-21,34.1,57,0.0,11.6,994.7,0
The Views,2025-07-21 05:00:00,2025-07-21,33.4,60,0.0,8.2,994.9,0
The Views,2025-07-21 06:00:00,2025-07-21,32.8,65,0.0,10.7,995.3,1
The Views,2025-07-21 07:00:00,2025-07-21,33.9,59,0.0,12.8,995.5,1
The Views,2025-07-21 08:00:00,2025-07-21,36.2,49,0.0,16.7,995.5,1
The Views,2025-07-21 09:00:00,2025-07-21,39.9,33,0.0,20.8,995.5,0
The Views,2025-07-21 10:00:00,2025-07-21,42.4,26,0.0,19.3,995.4,0
The Views,2025-07-21 11:00:00,2025-07-21,44.4,21,0.0,17.5,995.1,0
The Views,2025-07-21 12:00:00,2025-07-21,44.6,26,0.0,15.6,994.5,0
The Views,2025-07-21 13:00:00,2025-07-21,44.8,28,0.0,16.4,994.4,5
The Views,2025-07-21 14:00:00,2025-07-21,44.8,28,0.0,19.9,993.7,3
The Views,2025-07-21 15:00:00,2025-07-21,43.3,32,0.0,25.0,993.3,6
The Views,2025-07-21 16:00:00,2025-07-21,42.8,33,0.0,24.3,993.3,4
The Views,2025-07-21 17:00:00,2025-07-21,41.8,35,0.0,23.3,993.1,2
The Views,2025-07-21 18:00:00,2025-07-21,41.4,35,0.0,18.1,993.3,0
The Views,2025-07-21 19:00:00,2025-07-21,40.7,37,0.0,13.4,994.0,0
The Views,2025-07-21 20:00:00,2025-07-21,39.9,39,0.0,14.9,994.4,0
The Views,2025-07-21 21:00:00,2025-07-21,38.9,38,0.0,16.7,995.0,0
The Views,2025-07-21 22:00:00,2025-07-21,38.3,41,0.0,14.5,995.5,0
The Views,2025-07-21 23:00:00,2025-07-21,37.5,46,0.0,12.7,995.4,0
The Views,2025-07-22 00:00:00,2025-07-22,37.1,46,0.0,14.0,995.1,0
The Views,2025-07-22 01:00:00,2025-07-22,36.4,51,0.0,12.9,995.0,0
The Views,2025-07-22 02:00:00,2025-07-22,35.8,53,0.0,12.1,994.8,0
The Views,2025-07-22 03:00:00,2025-07-22,35.1,53,0.0,11.1,994.8,0
The Views,2025-07-22 04:00:00,2025-07-22,34.3,54,0.0,16.2,995.2,6
The Views,2025-07-22 05:00:00,2025-07-22,33.1,63,0.0,20.1,996.0,0
The Views,2025-07-22 06:00:00,2025-07-22,32.3,71,0.0,22.9,996.5,1
The Views,2025-07-22 07:00:00,2025-07-22,33.4,64,0.0,22.0,997.2,3
The Views,2025-07-22 08:00:00,2025-07-22,35.6,53,0.0,21.1,997.3,5
The Views,2025-07-22 09:00:00,2025-07-22,38.6,41,0.0,20.2,996.9,0
The Views,2025-07-22 10:00:00,2025-07-22,41.3,30,0.0,20.0,997.1,0
The Views,2025-07-22 11:00:00,2025-07-22,42.9,27,0.0,17.4,996.5,3
The Views,2025-07-22 12:00:00,2025-07-22,44.6,23,0.0,14.2,996.0,0
The Views,2025-07-22 13:00:00,2025-07-22,44.7,26,0.0,16.3,995.4,0
The Views,2025-07-22 14:00:00,2025-07-22,45.0,27,0.0,18.1,994.7,2
The Views,2025-07-22 15:00:00,2025-07-22,43.9,31,0.0,23.4,994.1,4
The Views,2025-07-22 16:00:00,2025-07-22,42.3,34,0.0,25.2,994.1,7
The Views,2025-07-22 17:00:00,2025-07-22,41.5,37,0.0,21.7,994.0,8
The Views,2025-07-22 18:00:00,2025-07-22,40.5,38,0.0,18.2,994.2,8
The Views,2025-07-22 19:00:00,2025-07-22,39.8,38,0.0,15.3,994.8,8
The Views,2025-07-22 20:00:00,2025-07-22,39.2,40,0.0,12.2,995.1,7
The Views,2025-07-22 21:00:00,2025-07-22,38.5,42,0.0,8.1,995.4,7
The Views,2025-07-22 22:00:00,2025-07-22,37.7,44,0.0,8.7,995.6,7
The Views,2025-07-22 23:00:00,2025-07-22,36.7,48,0.0,5.7,995.5,8
The Views,2025-07-23 00:00:00,2025-07-23,35.8,52,0.0,9.9,995.4,8
The Views,2025-07-23 01:00:00,2025-07-23,34.6,58,0.0,10.2,995.2,8
The Views,2025-07-23 02:00:00,2025-07-23,33.4,66,0.0,10.4,995.0,3
The Views,2025-07-23 03:00:00,2025-07-23,32.9,72,0.0,8.7,994.5,8
The Views,2025-07-23 04:00:00,2025-07-23,33.1,67,0.0,7.6,994.5,8
The Views,2025-07-23 05:00:00,2025-07-23,33.0,65,0.0,7.5,994.4,8
The Views,2025-07-23 06:00:00,2025-07-23,32.5,66,0.0,8.0,994.7,8
The Views,2025-07-23 07:00:00,2025-07-23,33.5,61,0.0,8.2,995.5,8
The Views,2025-07-23 08:00:00,2025-07-23,33.9,64,0.0,11.3,995.7,7
The Views,2025-07-23 09:00:00,2025-07-23,35.3,62,0.0,9.9,995.6,8
The Views,2025-07-23 10:00:00,2025-07-23,36.6,57,0.0,10.1,995.7,8
The Views,2025-07-23 11:00:00,2025-07-23,38.3,51,0.0,9.9,995.2,8
The Views,2025-07-23 12:00:00,2025-07-23,39.4,46,0.0,13.8,994.3,8
The Views,2025-07-23 13:00:00,2025-07-23,40.1,43,0.0,15.7,993.7,6
The Views,2025-07-23 14:00:00,2025-07-23,40.5,42,0.0,17.0,992.9,3
The Views,2025-07-23 15:00:00,2025-07-23,40.0,45,0.0,17.4,992.0,1
The Views,2025-07-23 16:00:00,2025-07-23,39.5,49,0.0,18.6,991.7,0
The Views,2025-07-23 17:00:00,2025-07-23,38.2,53,0.0,20.0,991.6,0
The Views,2025-07-23 18:00:00,2025-07-23,36.7,55,0.0,18.9,991.8,1
The Views,2025-07-23 19:00:00,2025-07-23,35.9,57,0.0,14.4,992.1,0
The Views,2025-07-23 20:00:00,2025-07-23,35.2,57,0.0,10.6,992.4,0
The Views,2025-07-23 21:00:00,2025-07-23,35.1,55,0.0,11.3,992.5,0
The Views,2025-07-23 22:00:00,2025-07-23,34.1,69,0.0,11.5,993.1,0
The Views,2025-07-23 23:00:00,2025-07-23,33.2,76,0.0,10.1,993.0,0
The Views,2025-07-24 00:00:00,2025-07-24,32.9,79,0.0,8.6,992.9,0
The Views,2025-07-24 01:00:00,2025-07-24,32.4,80,0.0,9.3,992.5,0
The Views,2025-07-24 02:00:00,2025-07-24,32.5,79,0.0,6.5,992.4,0
The Views,2025-07-24 03:00:00,2025-07-24,31.7,81,0.0,6.4,991.8,0
The Views,2025-07-24 04:00:00,2025-07-24,31.2,84,0.0,10.3,992.0,0
The Views,2025-07-24 05:00:00,2025-07-24,30.8,82,0.0,10.8,992.0,0
The Views,2025-07-24 06:00:00,2025-07-24,30.7,82,0.0,10.6,992.2,0
The Views,2025-07-24 07:00:00,2025-07-24,31.3,79,0.0,7.0,992.9,0
The Views,2025-07-24 08:00:00,2025-07-24,32.8,69,0.0,8.2,993.3,0
The Views,2025-07-24 09:00:00,2025-07-24,34.9,58,0.0,6.8,993.5,0
The Views,2025-07-24 10:00:00,2025-07-24,36.5,52,0.0,7.5,993.4,0
The Views,2025-07-24 11:00:00,2025-07-24,38.0,47,0.0,9.2,993.0,0
The Views,2025-07-24 12:00:00,2025-07-24,38.1,55,0.0,14.6,992.3,0
The Views,2025-07-24 13:00:00,2025-07-24,39.6,50,0.0,17.2,991.6,0
The Views,2025-07-24 14:00:00,2025-07-24,40.2,49,0.0,21.0,990.8,0
The Views,2025-07-24 15:00:00,2025-07-24,39.7,51,0.0,21.9,990.2,0
The Views,2025-07-24 16:00:00,2025-07-24,40.0,47,0.0,21.4,989.8,0
The Views,2025-07-24 17:00:00,2025-07-24,39.8,45,0.0,21.3,989.5,0
The Views,2025-07-24 18:00:00,2025-07-24,39.2,43,0.0,21.0,990.0,0
The Views,2025-07-24 19:00:00,2025-07-24,38.1,45,0.0,16.5,990.7,0
The Views,2025-07-24 20:00:00,2025-07-24,37.6,46,0.0,13.0,990.9,0
The Views,2025-07-24 21:00:00,2025-07-24,37.2,45,0.0,10.7,991.7,0
The Views,2025-07-24 22:00:00,2025-07-24,36.1,55,0.0,11.0,992.0,0
The Views,2025-07-24 23:00:00,2025-07-24,36.2,54,0.0,6.5,991.7,0
The Views,2025-07-25 00:00:00,2025-07-25,35.7,60,0.0,7.6,991.5,0
The Views,2025-07-25 01:00:00,2025-07-25,35.0,59,0.0,9.4,991.5,0
The Views,2025-07-25 02:00:00,2025-07-25,34.4,64,0.0,11.7,991.2,0
The Views,2025-07-25 03:00:00,2025-07-25,34.1,62,0.0,13.9,991.2,0
The Views,2025-07-25 04:00:00,2025-07-25,33.8,62,0.0,18.0,991.5,1
The Views,2025-07-25 05:00:00,2025-07-25,33.4,64,0.0,18.4,991.6,1
The Views,2025-07-25 06:00:00,2025-07-25,32.3,69,0.0,22.5,992.4,1
The Views,2025-07-25 07:00:00,2025-07-25,32.8,67,0.0,23.0,993.0,0
The Views,2025-07-25 08:00:00,2025-07-25,34.2,62,0.0,26.2,993.2,0
The Views,2025-07-25 09:00:00,2025-07-25,36.6,52,0.0,27.1,993.3,0
The Views,2025-07-25 10:00:00,2025-07-25,39.2,42,0.0,26.9,993.4,0
The Views,2025-07-25 11:00:00,2025-07-25,41.1,36,0.0,23.7,993.0,0
The Views,2025-07-25 12:00:00,2025-07-25,42.8,33,0.0,21.4,992.4,0
The Views,2025-07-25 13:00:00,2025-07-25,43.8,30,0.0,19.3,992.1,0
The Views,2025-07-25 14:00:00,2025-07-25,44.4,29,0.0,17.8,991.3,3
The Views,2025-07-25 15:00:00,2025-07-25,45.1,27,0.0,21.1,991.0,2
The Views,2025-07-25 16:00:00,2025-07-25,44.1,29,0.0,20.6,990.7,2
The Views,2025-07-25 17:00:00,2025-07-25,43.3,33,0.0,21.6,990.7,2
The Views,2025-07-25 18:00:00,2025-07-25,42.6,33,0.0,23.1,991.0,1
The Views,2025-07-25 19:00:00,2025-07-25,41.5,33,0.0,22.6,991.5,0
The Views,2025-07-25 20:00:00,2025-07-25,40.0,37,0.0,18.3,992.1,0
